,Topic,Sentiment,TweetId,TweetDate,TweetText
3998,twitter,neutral,126881380503273472,Thu Oct 20 04:44:13 +0000 2011,Why I always blow # twitter like 1am ? # sorryfollowers
3999,twitter,neutral,126881317894893568,Thu Oct 20 04:43:58 +0000 2011,sarahhjessica seriously addict 2 # twitter
4000,twitter,neutral,126881309015539712,Thu Oct 20 04:43:56 +0000 2011,WHTS GOIN ON # TWITTER FAM
4001,twitter,neutral,126881203642040320,Thu Oct 20 04:43:30 +0000 2011,Raza Abbas NumeroUno : : ( RazaNumeroUno ) : thanks # follow # Twitter ! Happy Tweeting ! ! !
4002,twitter,neutral,126881167541665792,Thu Oct 20 04:43:22 +0000 2011,RT smart__reMarks RT Its_kcheese : stuff find # TWITTER lolz & lt ; -- -- LMAO
4003,twitter,neutral,126881136398962688,Thu Oct 20 04:43:14 +0000 2011,Lls. & & im actually tlkin # twitter
4004,twitter,neutral,126881090446163968,Thu Oct 20 04:43:03 +0000 2011,"Thanks 2 new # Twitter connection ! ecogreenvalet1 , brunodgama , inez260 , moniqueprothero , leviti09 , ChristyJBPL , TonyMicheal , Chk Em Out !"
4005,twitter,neutral,126881073366958080,Thu Oct 20 04:42:59 +0000 2011,"Yu cant answer , But yu b # Fb Nd # Twitter"
4006,twitter,neutral,126881072167399425,Thu Oct 20 04:42:59 +0000 2011,Twitter Buzz Builds Occupy Wall Street Movement [ CHARTS ] http : //t.co/h8geayT5 # twitter
4007,twitter,neutral,126880978273697792,Thu Oct 20 04:42:37 +0000 2011,I n't see point follow news station # twitter 's breaking news people gunna tweet anyway # obvs
4008,twitter,neutral,126880926268526592,Thu Oct 20 04:42:24 +0000 2011,oovoo _LoveIsThe_Ki dumb as # excuseme # twitter
4009,twitter,neutral,126880883822166017,Thu Oct 20 04:42:14 +0000 2011,RT Its_kcheese : stuff find # TWITTER lolz
4010,twitter,neutral,126880854361391104,Thu Oct 20 04:42:07 +0000 2011,Quit act hard. It 's # twitter
4011,twitter,neutral,126880672190185472,Thu Oct 20 04:41:24 +0000 2011,DylawnWard 100 tweet already ? Damn son # twitter # whore # twitwhore # gi # get # ?
4012,twitter,neutral,126880656352481280,Thu Oct 20 04:41:20 +0000 2011,`` socialfans : Top Twitter Related Sites http : //t.co/JoDmoruF # design '' # twitter
4013,twitter,neutral,126880621170659328,Thu Oct 20 04:41:12 +0000 2011,# Follow main # Twitter AikoChristine need # follower help get 500
4014,twitter,neutral,126880571233280000,Thu Oct 20 04:41:00 +0000 2011,High mother fucker I 'm addicted # Twitter ca n't even go sleep lol
4015,twitter,neutral,126880481361920000,Thu Oct 20 04:40:38 +0000 2011,RT BigMelo216_TSA : On da phone wit AllThisASS & HAPPY AF ! ! ! get # Twitter JAIL ! thirsty lol
4016,twitter,neutral,126880429256093696,Thu Oct 20 04:40:26 +0000 2011,RT MonicaaC_ : Damn tire ! .. Need rest ! Night # twitter
4017,twitter,neutral,126880399912742912,Thu Oct 20 04:40:19 +0000 2011,"I instal new Twidroyd # Twitter # Android Phone - It 's # Free , give try. http : //t.co/Xm2blIfC"
4018,twitter,neutral,126880329913995264,Thu Oct 20 04:40:02 +0000 2011,"Can algorithm wrong ? # Twitter Trends , specter # censorship , faith algorithm around u http : //t.co/3NxZT7hd"
4019,twitter,neutral,126880253145657344,Thu Oct 20 04:39:44 +0000 2011,SO I HAD HER MAKE A # TWITTER SHE 'S HOT & SEXY EVERY ONE FOLLOW ONE 1 MA NEW FOLLOWER 'S Rocioo08 LEGOOO ! ! !
4020,twitter,neutral,126880223433195520,Thu Oct 20 04:39:37 +0000 2011,STARANDDRAMA & JAMMERS302 BE # KILLIN # TWITTER # FOLLOW US
4021,twitter,neutral,126880178705141762,Thu Oct 20 04:39:26 +0000 2011,Zzzzzzzzzzzz ... # night # Twitter # GodBless
4022,twitter,neutral,126880108718989313,Thu Oct 20 04:39:09 +0000 2011,Adult swim # twitter
4023,twitter,neutral,126880102226206720,Thu Oct 20 04:39:08 +0000 2011,"RT `` RobyQQ : Your # Twitter follower either like sense humor sex appeal. '' -- I guess , I 'm funny ... LOL !"
4024,twitter,neutral,126880068252336128,Thu Oct 20 04:39:00 +0000 2011,Did couple changes.. # Twitter
4025,twitter,neutral,126880036488880128,Thu Oct 20 04:38:52 +0000 2011,So im chillin work finally gettin chance 2 # Twitter wat I miss far ? Â¿
4026,twitter,neutral,126880035507412992,Thu Oct 20 04:38:52 +0000 2011,My # twitter age 1 year 243 day 22 hour 31 minute 44 seconds. Find http : //t.co/dniOkchP # twittertime
4027,twitter,neutral,126880030486822912,Thu Oct 20 04:38:51 +0000 2011,# TWITTER OFF .
4028,twitter,neutral,126880007741128704,Thu Oct 20 04:38:45 +0000 2011,RT alibabaoglan : Presentation : 7 Best Ideas Use # Twitter More Efficiently - http : //t.co/AYMeFITC # howto
4029,twitter,neutral,126879867731062784,Thu Oct 20 04:38:12 +0000 2011,Need study vocabb : / # twitter addict
4030,twitter,neutral,126879759866142720,Thu Oct 20 04:37:46 +0000 2011,Nite # twitter
4031,twitter,neutral,126879759316697088,Thu Oct 20 04:37:46 +0000 2011,SGarney I put picture # twitter. I cause everyone twitter cool not. # getsamanthaofftwittereveryone
4032,twitter,neutral,126879729189011457,Thu Oct 20 04:37:39 +0000 2011,My # twitter age 1 year 325 day 10 hour 18 minute 7 seconds. Find http : //t.co/0zAtZhKP # twittertime
4033,twitter,neutral,126879677737480192,Thu Oct 20 04:37:27 +0000 2011,Put twitter autopilot let gain follower ! ! http : //t.co/hze1TqAl # TeamFollowBack # Twitter # autopilot # 1000aday 21
4034,twitter,neutral,126879608120418305,Thu Oct 20 04:37:10 +0000 2011,yeah im gon # twitter fuck wit ... .
4035,twitter,neutral,126879548687130624,Thu Oct 20 04:36:57 +0000 2011,simonsays_payme KaleMurphy chatoney # twitter addict.. Tweeting Lil BITCH # jerkoffmore # KYS # SMILE http : //t.co/7JDvu514
4036,twitter,neutral,126879506521792513,Thu Oct 20 04:36:46 +0000 2011,# JustBecause get follower # twitter n't make celebrity
4037,twitter,neutral,126879491124506624,Thu Oct 20 04:36:42 +0000 2011,People `` # This # Is # My # Twitter `` pound everything. Needs delete Twitter .
4038,twitter,neutral,126879484736585729,Thu Oct 20 04:36:41 +0000 2011,RT Jackiebaaby_ : # 's # # twitter # NOT # facebook. Duuuuhhh
4039,twitter,neutral,126879463450488832,Thu Oct 20 04:36:36 +0000 2011,_ahooten23 welcomee # twitter
4040,twitter,neutral,126879462041206784,Thu Oct 20 04:36:35 +0000 2011,Finally bed..Nighty night # twitter world !
4041,twitter,neutral,126879413013987328,Thu Oct 20 04:36:24 +0000 2011,Twitter Buzz Builds Occupy Wall Street Movement [ CHARTS ] # twitter # occupywallstreet # teamfollowback # autofollow http : //t.co/IRYn5Vis
4042,twitter,neutral,126879328712658944,Thu Oct 20 04:36:03 +0000 2011,RT Gaabisfc_ : My # twitter age 219 day 12 hour 26 minute 28 seconds. Find http : //t.co/eOCFm1kD # twittertime
4043,twitter,neutral,126879257975734272,Thu Oct 20 04:35:47 +0000 2011,According # twitter I amount follower followees ... . # notgoingtolast
4044,twitter,neutral,126879221724356608,Thu Oct 20 04:35:38 +0000 2011,# twitter trippin
4045,twitter,neutral,126879149003509760,Thu Oct 20 04:35:21 +0000 2011,Is way I post voice note # twitter ? ?
4046,twitter,neutral,126879122298372097,Thu Oct 20 04:35:14 +0000 2011,"RT TweezardCom : # twitter Adam Levine Takes Aim 'Evil ' Fox News , Starts Twitter Spat http : //t.co/qcYTszff # tweezard"
4047,twitter,neutral,126879106347433984,Thu Oct 20 04:35:10 +0000 2011,GN # Twitter Homies
4048,twitter,neutral,126879073220829184,Thu Oct 20 04:35:03 +0000 2011,I ca n't believe mr_malie504 # Twitter
4049,twitter,neutral,126879068800024576,Thu Oct 20 04:35:01 +0000 2011,95hm You directly share # Facebook photo # Twitter http : //t.co/wYD5RnxN
4050,twitter,neutral,126879028706672640,Thu Oct 20 04:34:52 +0000 2011,StaceHendrix Pls let u know need help w/ music marketing promo. We get # Twitter & # Youtube lock. http : //t.co/EWFffl35
4051,twitter,neutral,126879022188724224,Thu Oct 20 04:34:50 +0000 2011,obsexxed69 get one dopest blog # Twitter # Tumblr ... # RealTalk
4052,twitter,neutral,126878948561924096,Thu Oct 20 04:34:33 +0000 2011,aint shit # twitter untill every girl # http : //t.co/STr7gO6W follow # goalset lol
4053,twitter,neutral,126878824574095360,Thu Oct 20 04:34:03 +0000 2011,RT igorlilmonster : My # twitter age 2 year 153 day 5 hour 6 minute 25 seconds. Find http : //t.co/NjTHu7tM # twittertime
4054,twitter,neutral,126878811009728513,Thu Oct 20 04:34:00 +0000 2011,# Twitter Off n.n
4055,twitter,neutral,126878688682835968,Thu Oct 20 04:33:31 +0000 2011,ALRIGHT I 'm go sleep. # GoodNight # Twitter
4056,twitter,neutral,126878622509309952,Thu Oct 20 04:33:15 +0000 2011,JakeDizzleWins We Need To Speak Sum Real Shit On # Twitter
4057,twitter,neutral,126878620953231360,Thu Oct 20 04:33:15 +0000 2011,PuraGenteBienAv podrian dar el # face # twitter del chavito qe siempre traee lentess transparentes le dicn # chicken little x fiiss : )
4058,twitter,neutral,126878545338310656,Thu Oct 20 04:32:57 +0000 2011,woke dis morning 'm stil alive # twitter
4059,twitter,neutral,126878539487252480,Thu Oct 20 04:32:55 +0000 2011,"3,2,1,0 # Twitter OFF"
4060,twitter,neutral,126878426312351744,Thu Oct 20 04:32:28 +0000 2011,Just follow # twitter NOT mean cool. As see I didnt follow yo thirsty as back. # dummy -.- xD
4061,twitter,neutral,126878409023426560,Thu Oct 20 04:32:24 +0000 2011,getn gn # twitter
4062,twitter,neutral,126878311497474048,Thu Oct 20 04:32:01 +0000 2011,KylisInATL HEY ! Get Back On # Twitter : - )
4063,twitter,neutral,126878176063389696,Thu Oct 20 04:31:29 +0000 2011,RT Charlielace Instead update # Twitter n't update life !
4064,twitter,neutral,126878062846554114,Thu Oct 20 04:31:02 +0000 2011,# Occupy # Twitter ... Let & # 39 ; make Twitter Social Media Bulletin Board. Engage ! Interact ! Socialize !
4065,twitter,neutral,126878058278952960,Thu Oct 20 04:31:01 +0000 2011,Put twitter autopilot let gain follower ! ! http : //t.co/hze1TqAl # TeamFollowBack # Twitter # autopilot # 1000aday 1
4066,twitter,neutral,126877998115852288,Thu Oct 20 04:30:46 +0000 2011,Your # Twitter follower either like sense humor sex appeal .
4067,twitter,neutral,126877997717405697,Thu Oct 20 04:30:46 +0000 2011,"facebook oof , # twitter ... night night every1 !"
4068,twitter,neutral,126877971637211136,Thu Oct 20 04:30:40 +0000 2011,"# twitter Adam Levine Takes Aim 'Evil ' Fox News , Starts Twitter Spat http : //t.co/dZmPhbut # tweezard"
4069,twitter,neutral,126877965064740864,Thu Oct 20 04:30:38 +0000 2011,# Niggas talk bout share one condom boy run train girl # twitter # nasty muthafucka
4070,twitter,neutral,126877936514105344,Thu Oct 20 04:30:32 +0000 2011,jacobstanton2 # twitter kind turn # life
4071,twitter,neutral,126877900610875393,Thu Oct 20 04:30:23 +0000 2011,I wan na RT lot tweets.. app wo n't work. What 's best # Twitter # App ? ?
4072,twitter,neutral,126877729856557056,Thu Oct 20 04:29:42 +0000 2011,# Twitter FDP
4073,twitter,neutral,126877666040225792,Thu Oct 20 04:29:27 +0000 2011,"Marlorific well , I feel great first # twitter friend : )"
4074,twitter,neutral,126877629600108544,Thu Oct 20 04:29:18 +0000 2011,How tweet ... like # celeb ; ) http : //t.co/cQfsjDwB # twitter
4075,twitter,neutral,126877612214726657,Thu Oct 20 04:29:14 +0000 2011,"RT an_anonyma : U ca n't see RTed Ur stuff , & # twitter # censorship ? Jeez , people. It 's # binaryfaires teach ..."
4076,twitter,neutral,126877585488609282,Thu Oct 20 04:29:08 +0000 2011,"Hey I 'm , place , around time ( come ) . # Twitter"
4077,twitter,neutral,126877557550354433,Thu Oct 20 04:29:01 +0000 2011,I need 2 unfollow wannabe G 's ! RT SteveGr8ofTeeZ : RT The_Kase Do real thug # twitter ? # confusedbymytimeline //Hell .
4078,twitter,neutral,126877527674322944,Thu Oct 20 04:28:54 +0000 2011,"U ca n't see RTed Ur stuff , & # twitter # censorship ? Jeez , people. It 's # binaryfaires teach vain as lesson !"
4079,twitter,neutral,126877467507040257,Thu Oct 20 04:28:40 +0000 2011,"# Twitter must share , care , interact , socialize ... Don & # 39 ; K+ ignore ... Give K+ thise truly # social"
4080,twitter,neutral,126877420178522113,Thu Oct 20 04:28:28 +0000 2011,# goodmourning # twitter
4081,twitter,neutral,126877416630136832,Thu Oct 20 04:28:28 +0000 2011,get blade # twitter street third shift
4082,twitter,neutral,126877186689998848,Thu Oct 20 04:27:33 +0000 2011,RT callmePinoc : RT Crazy_Golfer : `` If lose follower # Twitter n't worry even Jesus lose follower '' ~Unknown # quote via smqueue
4083,twitter,neutral,126877128204627970,Thu Oct 20 04:27:19 +0000 2011,Ppl emphasize make thyself look great ! # twitter !
4084,twitter,neutral,126877032704507904,Thu Oct 20 04:26:56 +0000 2011,~~~~ & gt ; RT RealJaythoven # twitter # Facebook go get sumbody beat mane everybody b reckless
4085,twitter,neutral,126876948206075904,Thu Oct 20 04:26:36 +0000 2011,Put twitter autopilot let gain follower ! ! http : //t.co/hze1TqAl # TeamFollowBack # Twitter # autopilot # 1000aday 25
4086,twitter,neutral,126876905696796672,Thu Oct 20 04:26:26 +0000 2011,The_DJ_Show # welcome # twitter # friend. # hashtags
4087,twitter,neutral,126876843272974337,Thu Oct 20 04:26:11 +0000 2011,# Twitter # Followers # Free : http : //t.co/63VeKuZr
4088,twitter,neutral,126876834548822017,Thu Oct 20 04:26:09 +0000 2011,M'kiite # twitter Off
4089,twitter,neutral,126876823723315200,Thu Oct 20 04:26:06 +0000 2011,Wishing I sleep day 2morrow I get practice ... GN # Twitter
4090,twitter,neutral,126876778806509568,Thu Oct 20 04:25:55 +0000 2011,Bthompson16 I # toocool # twitter I would n't go result life would bore I n't think I
4091,twitter,neutral,126876760062181376,Thu Oct 20 04:25:51 +0000 2011,â RealJaythoven # twitter # Facebook go get sumbody beat mane everybody b recklessâ
4092,twitter,neutral,126876750788567040,Thu Oct 20 04:25:49 +0000 2011,RT Charlielace : Instead update # Twitter n't update life !
4093,twitter,neutral,126876736137871361,Thu Oct 20 04:25:45 +0000 2011,"Karate kid , skittle cranberry juice. Goodnight # twitter"
4094,twitter,neutral,126876733877133312,Thu Oct 20 04:25:45 +0000 2011,"get 18 mention go click , run , run , run : : : : : : : : 1 new : : : : : ha ha ha ha # Twitter kid u # Twit2alsh"
4095,twitter,neutral,126876684925415425,Thu Oct 20 04:25:33 +0000 2011,# Twitter OFF â
4096,twitter,neutral,126876682928926720,Thu Oct 20 04:25:33 +0000 2011,"RT SharonHayes : Top 50 # Twitter Acronyms , Abbreviations InitialismsÂ http : //t.co/EQGBHNq6Â Â /via ruhanirabin"
4097,twitter,neutral,126876593531518976,Thu Oct 20 04:25:11 +0000 2011,"Thank , too. Looking forward review book WarrenWhitlock # twitter # author # socialmedia"
4098,twitter,neutral,126876559977095168,Thu Oct 20 04:25:03 +0000 2011,# Twitter hella funny get people grow ... .lmao
4099,twitter,neutral,126876501755957249,Thu Oct 20 04:24:49 +0000 2011,THEmattbruening Took # Twitter virginity. # bitch
4100,twitter,neutral,126876490364223488,Thu Oct 20 04:24:47 +0000 2011,Instead update # Twitter n't update life !
4101,twitter,neutral,126876467631104000,Thu Oct 20 04:24:41 +0000 2011,Top thing would change # twitter - go !
4102,twitter,neutral,126876452762296321,Thu Oct 20 04:24:38 +0000 2011,RT Te_AmoTam : # twitter # eharmony
4103,twitter,neutral,126876394339831808,Thu Oct 20 04:24:24 +0000 2011,RT jeffbullas : Twitter Reveals Itâs Latest Growth Numbers http : //t.co/SujtK4fS # Twitter # SMM # SocialMedia
4104,twitter,neutral,126876099786444800,Thu Oct 20 04:23:14 +0000 2011,My # twitter age 2 year 160 day 2 hour 28 minute 32 seconds. Find http : //t.co/3YI2oDVK # twittertime
4105,twitter,neutral,126876078592638976,Thu Oct 20 04:23:09 +0000 2011,WordPress Plugin - 2-Klicks-Button - ... http : //t.co/UjIvD1xu # 2-Klicks-Button # Facebook # Google+ # Like # Socialshareprivacy # Twitter
4106,twitter,neutral,126876009797656576,Thu Oct 20 04:22:52 +0000 2011,alexbabb9 Alexthe_ASSholeBabb new # Twitter name
4107,twitter,neutral,126876004730933250,Thu Oct 20 04:22:51 +0000 2011,# twitter # Facebook go get sumbody beat mane everybody b reckless
4108,twitter,neutral,126875958929145856,Thu Oct 20 04:22:40 +0000 2011,Facebook # Twitter Off
4109,twitter,neutral,126875958694260736,Thu Oct 20 04:22:40 +0000 2011,jacobstanton2 're actually # toocool # twitter : )
4110,twitter,neutral,126875943284379649,Thu Oct 20 04:22:36 +0000 2011,# twitter # eharmony
4111,twitter,neutral,126875894177480705,Thu Oct 20 04:22:25 +0000 2011,RT The_Kase Do real thug # twitter ? # confusedbymytimeline // Hell .
4112,twitter,neutral,126875887093293056,Thu Oct 20 04:22:23 +0000 2011,wow good old classic # HoodMemories # Classic moment share # Twitter
4113,twitter,neutral,126875872165769216,Thu Oct 20 04:22:19 +0000 2011,Put twitter autopilot let gain follower ! ! http : //t.co/hze1TqAl # TeamFollowBack # Twitter # autopilot # 1000aday 26
4114,twitter,neutral,126875805505691648,Thu Oct 20 04:22:03 +0000 2011,RT Lecko_alx : My # twitter age 2 year 94 day 1 hour 40 minute 33 seconds. Find http : //t.co/spItzFcx # twittertime
4115,twitter,neutral,126875787818319872,Thu Oct 20 04:21:59 +0000 2011,# Twitter & FBOff
4116,twitter,neutral,126875761469689856,Thu Oct 20 04:21:53 +0000 2011,My # twitter age 2 year 153 day 5 hour 6 minute 25 seconds. Find http : //t.co/NjTHu7tM # twittertime
4117,twitter,neutral,126875734005399552,Thu Oct 20 04:21:46 +0000 2011,RT Crazy_Golfer : `` If lose follower # Twitter n't worry even Jesus lose follower '' ~Unknown # quote via smqueue
4118,twitter,neutral,126875692855078912,Thu Oct 20 04:21:37 +0000 2011,Got ! RT ElderMLTillerJr : I crack BishopWSThomas advertising # Twitter LOL
4119,twitter,neutral,126875612341207040,Thu Oct 20 04:21:17 +0000 2011,I try explain would `` The # Twitter `` : & # 8220 ; The Twitter & # 8221 ; : http : //t.co/opjnrXlb jefferypjacobs
4120,twitter,neutral,126875579172663296,Thu Oct 20 04:21:09 +0000 2011,YAAAAAAAAY BoogieDeBeast make Tallman # Twitter list stand 6'6 BaYbeeeee
4121,twitter,neutral,126875562663874560,Thu Oct 20 04:21:06 +0000 2011,Damn tire ! .. Need rest ! Night # twitter
4122,twitter,neutral,126875457265205248,Thu Oct 20 04:20:40 +0000 2011,RT Xo_Rosibel_ : HEY EVERYBODY THAT HAS A # TWITTER FOLLOW ME NOWW Aye_Cassandra TeenSwagQuotess _FcknJane autumn_tarbania Ayoo_Mari ...
4123,twitter,neutral,126875416760815616,Thu Oct 20 04:20:31 +0000 2011,# twitter 's wassup ! lol !
4124,twitter,neutral,126875301157404672,Thu Oct 20 04:20:03 +0000 2011,jacobstanton2 Ryan_Burke4 n't take much cool # twitter
4125,twitter,neutral,126875280018112512,Thu Oct 20 04:19:58 +0000 2011,Getting blank row # Twitter feed website. Are ?
4126,twitter,neutral,126875274901065728,Thu Oct 20 04:19:57 +0000 2011,u couldnt tweet phone lot people wouldnt # twitter -- # break # fact
4127,twitter,neutral,126875267674284032,Thu Oct 20 04:19:55 +0000 2011,RT _Shelly : mm yeo .. # twitter .. free _tashaaiWESTEND ! free _tashaaiWESTEND ! free _tashaaiWESTEND !
4128,twitter,neutral,126875204772311040,Thu Oct 20 04:19:40 +0000 2011,My # twitter age 1 year 148 day 1 hour 15 minute 56 seconds. Find http : //t.co/hcR3FSpD # twittertime
4129,twitter,neutral,126875183725297664,Thu Oct 20 04:19:35 +0000 2011,"- # twitter please forgive last slew tweet I 'm rough night , I pray 'll forgive . # tosleepigo"
4130,twitter,neutral,126875160623058944,Thu Oct 20 04:19:30 +0000 2011,Where # Twitter
4131,twitter,neutral,126875159800987649,Thu Oct 20 04:19:29 +0000 2011,Goodmorning # twitter ! : )
4132,twitter,neutral,126875080084033536,Thu Oct 20 04:19:10 +0000 2011,RT LIL_HAM05 : Nikki_BoBo # Twitter dark
4133,twitter,neutral,126874943341330432,Thu Oct 20 04:18:38 +0000 2011,bye bye # twitter ; )
4134,twitter,neutral,126874922017488896,Thu Oct 20 04:18:33 +0000 2011,Nikki_BoBo # Twitter dark
4135,twitter,neutral,126874909933711361,Thu Oct 20 04:18:30 +0000 2011,natemarozzi 's # Twitter
4136,twitter,neutral,126874886378496000,Thu Oct 20 04:18:24 +0000 2011,Hello ! ! ! Centuries past till write # twitter ! ! ! Love ! ! ! : )
4137,twitter,neutral,126874883207610368,Thu Oct 20 04:18:24 +0000 2011,"LOvely_MsToya relaxin , mind ! And # twitter"
4138,twitter,neutral,126874847614734336,Thu Oct 20 04:18:15 +0000 2011,phone ... ... thank GOD. # FUCK SPRINT . IM ON # TWITTER 2NITE # LINAS
4139,twitter,neutral,126874811296251904,Thu Oct 20 04:18:06 +0000 2011,RT netteo81 : RT nine_oh SIMPLY DA BEST ON # TWITTER MY TWEEPS jbdancingmachin EpicQuotesOrg gowhitedawg ( cont ) http : //t.co/rcpe86Bw
4140,twitter,neutral,126874799099219969,Thu Oct 20 04:18:03 +0000 2011,RT Luisfitq : Ty ! RT nine_oh : SIMPLY DA BEST ON # TWITTER MY TWEEPS MsCarieFWR dizzleb19 LBN_Prod Federal_and_Co KimDeanMusic mscre ...
4141,twitter,neutral,126874783756455936,Thu Oct 20 04:18:00 +0000 2011,I figgured # twitter Lady-Gems friend get new one 's I ! = ) My New Boo http : //t.co/dXN6NpIB
4142,twitter,neutral,126874662268452864,Thu Oct 20 04:17:31 +0000 2011,Ohemgee. Be follower ... .. # twitter
4143,twitter,neutral,126874568655777793,Thu Oct 20 04:17:09 +0000 2011,"How Keep Up With Over 100,000 # Twitter Followers http : //t.co/XD5GST4L many tweeps rock , 'm YET= )"
4144,twitter,neutral,126874543770976256,Thu Oct 20 04:17:03 +0000 2011,RT MyHoopDreams : Im Chillin Man Trying To Stay # Humble Its Just Hard When Niggas Hatin And Pump Fakin Via # Twitter
4145,twitter,neutral,126874532555399168,Thu Oct 20 04:17:00 +0000 2011,How strategic technology agenda ? http : //t.co/bmeiy5rq # Twitter # Strategy
4146,twitter,neutral,126874503455318016,Thu Oct 20 04:16:53 +0000 2011,RT iGainFollows : Put twitter autopilot let gain follower ! ! http : //t.co/hze1TqAl # TeamFollowBack # Twitter # autop ...
4147,twitter,neutral,126874467824697344,Thu Oct 20 04:16:45 +0000 2011,# uberSocial # blackberry # crackberry good actual # twitter site. It 's wack iphone. # CoolStoryBro
4148,twitter,neutral,126874421829971968,Thu Oct 20 04:16:34 +0000 2011,Do real thug # twitter ? # confusedbymytimeline
4149,twitter,neutral,126874384139948032,Thu Oct 20 04:16:25 +0000 2011,YAAAAAAAAY Freakbull_ make Tallman # Twitter stand 6'4 BaYbeeeee
4150,twitter,neutral,126874374077816832,Thu Oct 20 04:16:22 +0000 2011,finally log back ! ! ! ! & # 39 ; # twitter ! ! !
4151,twitter,neutral,126874332176711681,Thu Oct 20 04:16:12 +0000 2011,Put twitter autopilot let gain follower ! ! http : //t.co/hze1TqAl # TeamFollowBack # Twitter # autopilot # 1000aday 13
4152,twitter,neutral,126874244629016576,Thu Oct 20 04:15:51 +0000 2011,# Twitter lie RT amerikusl I lose friend get pregnant : - (
4153,twitter,neutral,126874228296396800,Thu Oct 20 04:15:47 +0000 2011,"RT nagoul1 : Can anyone please explain u # Retweet `` issue '' happen many , others ? # twitter # tweet # tweeps"
4154,twitter,neutral,126874200253276160,Thu Oct 20 04:15:41 +0000 2011,# twitter & facebookOff good night everyone bye bye
4155,twitter,neutral,126874174722539520,Thu Oct 20 04:15:35 +0000 2011,"Can anyone please explain u # Retweet `` issue '' happen many , others ? # twitter # tweet # tweeps"
4156,twitter,neutral,126874159606267904,Thu Oct 20 04:15:31 +0000 2011,Why everytime I spazz # twitter yall think chick do hurt feelings..I aint w/ Annette more.. Lol
4157,twitter,neutral,126874138836074497,Thu Oct 20 04:15:26 +0000 2011,Niggas feeling # twitter hella funny
4158,twitter,neutral,126874058062184448,Thu Oct 20 04:15:07 +0000 2011,Wowww | Can watch # Twitter trend help predict future ? http : //t.co/2bRzlsGc via zite
4159,twitter,neutral,126874038164393984,Thu Oct 20 04:15:02 +0000 2011,# twitter : ) good night everybody !
4160,twitter,neutral,126873977284079616,Thu Oct 20 04:14:48 +0000 2011,Facebook become trashier trashy # twitter
4161,twitter,neutral,126873903552405504,Thu Oct 20 04:14:30 +0000 2011,My # twitter age 2 year 0 day 3 hour 31 minute 17 seconds. Find http : //t.co/xNCmtWWb # twittertime
4162,twitter,neutral,126873883172274176,Thu Oct 20 04:14:25 +0000 2011,"RT SharonHayes : Top 50 # Twitter Acronyms , Abbreviations InitialismsÂ http : //t.co/nEqHcJsYÂ Â /via ruhanirabin"
4163,twitter,neutral,126873866575425536,Thu Oct 20 04:14:21 +0000 2011,Â« BigBellyBigCuz RT Free_Nuttball # fuckyoumean # Pittsburgh n't get best # twitter.Â»
4164,twitter,neutral,126873786715873280,Thu Oct 20 04:14:02 +0000 2011,I n't know people choose talk # Twitter ! .when number .. ! ! ! !
4165,twitter,neutral,126873686987902976,Thu Oct 20 04:13:38 +0000 2011,GoodNight # Twitter : )
4166,twitter,neutral,126873680654516224,Thu Oct 20 04:13:37 +0000 2011,watch `` new '' interview L1LD3BB13 give prop # twitter glad see thang ;
4167,twitter,neutral,126873665601146882,Thu Oct 20 04:13:33 +0000 2011,# Facebook Y # Twitter Off xd
4168,twitter,neutral,126873546017357825,Thu Oct 20 04:13:05 +0000 2011,Some1 shld create Business take ppl 's # twitter streams period time & make nice book. # keepsake # urwelcome
4169,twitter,neutral,126873484746952705,Thu Oct 20 04:12:50 +0000 2011,THANX ! DesertBeacon oldivory bennettgina yywhy # TWITTER Love early # FF case cant see ! KEEP IT GOING ! # P2
4170,twitter,neutral,126873420192423936,Thu Oct 20 04:12:35 +0000 2011,# Twitter Introduces Free Twitter Web Analytics Tool http : //t.co/HdLjWzaw via HubSpot # reporting
4171,twitter,neutral,126873418846044160,Thu Oct 20 04:12:34 +0000 2011,Sleep. Finally. # Twitter
4172,twitter,neutral,126873366304010240,Thu Oct 20 04:12:22 +0000 2011,Trying identify # constantcontact expert - anyone # twitter ?
4173,twitter,neutral,126873364173299712,Thu Oct 20 04:12:21 +0000 2011,Bedtime good night # twitter # goodnightworld
4174,twitter,neutral,126873323014590464,Thu Oct 20 04:12:12 +0000 2011,I 'm goin 2 bed # TWITTER dead tonight
4175,twitter,neutral,126873153015263233,Thu Oct 20 04:11:31 +0000 2011,"Top 50 # Twitter Acronyms , Abbreviations InitialismsÂ http : //t.co/nEqHcJsYÂ Â /via ruhanirabin"
4176,twitter,neutral,126873062439260160,Thu Oct 20 04:11:09 +0000 2011,SincerelytiGG_ I guess dat wat # twitter lol
4177,twitter,neutral,126873003920330752,Thu Oct 20 04:10:55 +0000 2011,Tired A'f & gt ; . & lt ; # Twitter Off
4178,twitter,neutral,126873001198239744,Thu Oct 20 04:10:55 +0000 2011,Goodnight # twitter î¼î¼î¼
4179,twitter,neutral,126872982315474945,Thu Oct 20 04:10:50 +0000 2011,Ok # EX girlfriend hacked # TWITTER funny
4180,twitter,neutral,126872958068207616,Thu Oct 20 04:10:45 +0000 2011,RT Free_Nuttball : # fuckyoumean # Pittsburgh n't get best # twitter .
